ID,MONTHS_BALANCE,STATUS,ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
NULL,NULL,NULL,7889721,F,Y,N,0,202500,Commercial associate,Higher education,Civil marriage,Municipal apartment,-10172,-220,1,0,1,1,NULL,2
NULL,NULL,NULL,7090364,F,N,Y,0,202500,State servant,Higher education,Widow,House / apartment,-16024,-8912,1,1,1,1,Secretaries,1
NULL,NULL,NULL,7730988,M,N,Y,0,270000,Working,Secondary / secondary special,Single / not married,House / apartment,-11208,-279,1,0,1,1,IT staff,1
NULL,NULL,NULL,7987665,F,N,Y,0,337500,Commercial associate,Incomplete higher,Separated,House / apartment,-20693,-3729,1,0,1,1,NULL,1
NULL,NULL,NULL,7685879,F,N,Y,0,225000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-10818,-1030,1,0,1,1,Private service staff,2
NULL,NULL,NULL,7231374,F,N,Y,0,315000,Working,Higher education,Single / not married,House / apartment,-17049,-1164,1,0,1,1,Core staff,1
NULL,NULL,NULL,7996593,M,N,Y,1,270000,Working,Secondary / secondary special,Single / not married,House / apartment,-15239,-915,1,0,1,1,Core staff,2
NULL,NULL,NULL,7062114,M,Y,Y,0,310500,Working,Secondary / secondary special,Married,House / apartment,-17067,-1720,1,0,1,1,High skill tech staff,2
NULL,NULL,NULL,7065002,F,Y,Y,0,234000,Commercial associate,Secondary / secondary special,Married,House / apartment,-10718,-2083,1,0,1,1,Managers,2
NULL,NULL,NULL,7480937,F,Y,Y,1,270000,Working,Higher education,Single / not married,House / apartment,-17975,-3153,1,1,1,1,Core staff,2
NULL,NULL,NULL,7089460,F,Y,Y,0,675000,Working,Higher education,Single / not married,House / apartment,-18560,-937,1,0,1,1,Managers,1
NULL,NULL,NULL,7586602,F,N,N,0,292500,Working,Higher education,Married,House / apartment,-13237,-5307,1,0,1,1,Core staff,2
NULL,NULL,NULL,7996544,M,Y,Y,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-17564,-1524,1,1,1,1,Drivers,2
NULL,NULL,NULL,7713181,F,N,Y,0,202500,Working,Higher education,Married,House / apartment,-10261,-3079,1,1,1,1,NULL,2
NULL,NULL,NULL,5105056,M,Y,N,0,225000,Commercial associate,Higher education,Single / not married,Municipal apartment,-11528,-606,1,0,1,1,High skill tech staff,1
NULL,NULL,NULL,5677499,M,Y,N,0,247500,Working,Higher education,Married,House / apartment,-19902,-488,1,0,1,1,Laborers,2
NULL,NULL,NULL,5791702,M,Y,Y,0,459000,Commercial associate,Higher education,Married,House / apartment,-17812,-2044,1,0,1,1,Core staff,2
NULL,NULL,NULL,5863869,F,N,N,0,202500,Commercial associate,Higher education,Married,House / apartment,-21019,-5353,1,1,1,1,Managers,2
NULL,NULL,NULL,6048285,M,Y,Y,0,364500,Working,Higher education,Married,House / apartment,-14553,-337,1,1,1,1,Managers,2
NULL,NULL,NULL,6074307,M,N,Y,0,247500,Working,Secondary / secondary special,Separated,House / apartment,-16984,-6023,1,0,1,1,Cooking staff,1
NULL,NULL,NULL,6099075,M,Y,Y,0,247500,Commercial associate,Higher education,Married,House / apartment,-19160,-4512,1,0,1,1,Laborers,2
NULL,NULL,NULL,6161390,M,N,N,0,270000,Commercial associate,Incomplete higher,Married,House / apartment,-16119,-464,1,0,1,1,Managers,2
NULL,NULL,NULL,6172345,M,Y,N,0,360000,Working,Secondary / secondary special,Married,House / apartment,-17663,-7919,1,1,1,1,NULL,2
NULL,NULL,NULL,6213504,M,N,Y,0,450000,Commercial associate,Higher education,Single / not married,House / apartment,-11961,-269,1,1,1,1,NULL,1
NULL,NULL,NULL,6423560,M,Y,N,0,256500,Commercial associate,Higher education,Married,House / apartment,-21326,-912,1,0,1,1,Security staff,2
NULL,NULL,NULL,6510391,M,Y,Y,0,315000,Working,Secondary / secondary special,Married,House / apartment,-20345,-4561,1,0,1,1,Managers,2
NULL,NULL,NULL,6629567,F,N,N,0,225000,Working,Higher education,Married,House / apartment,-19632,-1750,1,0,1,1,Managers,2
